ID	CDC1551.1.halflife	CDC1551.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|P57737|CORO7_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=1SV=2;tr|A0A0A6YYL4|A0A0A6YYL4_HUMANCoroninOS=HomosapiensGN=CORO7-PAM16PE=3SV=1;tr|I3L167|I3L167_HUMANCoroninOS=HomosapiensGN=CORO7-PAM16PE=3SV=1;tr|E7EP81|E7EP81_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L359|I3L359_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L351|I3L351_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L2Y6|I3L2Y6_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=8;tr|I3L1M1|I3L1M1_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L442|I3L442_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3NI06|I3NI06_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L212|I3L212_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=8;tr|I3L426|I3L426_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L1G9|I3L1G9_HUMANCoroninOS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L0X8|I3L0X8_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=8	43.34141419	47.61115853	40.805655	43.41469723
sp|P60709|ACTB_HUMANActin,cytoplasmic1OS=HomosapiensGN=ACTBPE=1SV=1;tr|E7EVS6|E7EVS6_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=8;tr|G5E9R0|G5E9R0_HUMANActin,cytoplasmic1OS=HomosapiensGN=ACTBPE=1SV=1;tr|C9JTX5|C9JTX5_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=1;tr|C9JUM1|C9JUM1_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=1;sp|Q9BYX7|ACTBM_HUMANPutativebeta-actin-likeprotein3OS=HomosapiensGN=POTEKPPE=5SV=1;tr|F8WCH0|F8WCH0_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1	52.01661268	53.38747853	49.36987922	51.61195405
sp|P60842|IF4A1_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KT12|J3KT12_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QS69|J3QS69_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KTB5|J3KTB5_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QL43|J3QL43_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KSZ0|J3KSZ0_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QR64|J3QR64_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KTN0|J3KTN0_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QLN6|J3QLN6_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QKZ9|J3QKZ9_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=8;tr|J3KS25|J3KS25_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=8;tr|J3QL52|J3QL52_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KT04|J3KT04_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KS93|J3KS93_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QQP0|J3QQP0_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|E7EMV8|E7EMV8_HUMANEukaryoticinitiationfactor4A-II(Fragment)OS=HomosapiensGN=EIF4A2PE=1SV=1;tr|E9PBH4|E9PBH4_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1;tr|F8WE11|F8WE11_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1	39.06226821	40.69819621	42.60060194	44.48701922
sp|P60900|PSA6_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V5Z7|G3V5Z7_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V295|G3V295_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V3I1|G3V3I1_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V3U4|G3V3U4_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V4S5|G3V4S5_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V2S7|G3V2S7_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|H0YJC4|H0YJC4_HUMANProteasomesubunitalphatype-6(Fragment)OS=HomosapiensGN=PSMA6PE=1SV=1	52.56762423	55.17987358	55.84032171	55.19561179
sp|P61006|RAB8A_HUMANRas-relatedproteinRab-8AOS=HomosapiensGN=RAB8APE=1SV=1;tr|H0YMN7|H0YMN7_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=1SV=1;tr|H0YLJ8|H0YLJ8_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=4SV=1;tr|H0YL94|H0YL94_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=4SV=1;tr|M0R257|M0R257_HUMANRas-relatedproteinRab-3A(Fragment)OS=HomosapiensGN=RAB3APE=1SV=1;sp|P20337|RAB3B_HUMANRas-relatedproteinRab-3BOS=HomosapiensGN=RAB3BPE=1SV=2;sp|P20336|RAB3A_HUMANRas-relatedproteinRab-3AOS=HomosapiensGN=RAB3APE=1SV=1;sp|Q96E17|RAB3C_HUMANRas-relatedproteinRab-3COS=HomosapiensGN=RAB3CPE=2SV=1	34.1969289	36.72250693	38.46431749	34.84030642
sp|P61158|ARP3_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=3;tr|B4DXW1|B4DXW1_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1;tr|F8WDR7|F8WDR7_HUMANActin-relatedprotein3(Fragment)OS=HomosapiensGN=ACTR3PE=1SV=2;sp|Q9P1U1|ARP3B_HUMANActin-relatedprotein3BOS=HomosapiensGN=ACTR3BPE=2SV=1;tr|A0A0A0MTI9|A0A0A0MTI9_HUMANActin-relatedprotein3COS=HomosapiensGN=ACTR3CPE=3SV=1;tr|H7C4J1|H7C4J1_HUMANActin-relatedprotein3C(Fragment)OS=HomosapiensGN=ACTR3CPE=3SV=1;sp|Q9C0K3|ARP3C_HUMANActin-relatedprotein3COS=HomosapiensGN=ACTR3CPE=2SV=1;tr|F8WEW2|F8WEW2_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1;tr|F8WE84|F8WE84_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1	49.27103983	50.20195986	50.52050877	49.42682352
sp|P61163|ACTZ_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1;tr|R4GMT0|R4GMT0_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1;tr|A0A1B0GVS3|A0A1B0GVS3_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1	37.08128784	39.13436903	46.89273042	33.16174176
sp|P61221|ABCE1_HUMANATP-bindingcassettesub-familyEmember1OS=HomosapiensGN=ABCE1PE=1SV=1;tr|D6R9I9|D6R9I9_HUMANATP-bindingcassettesub-familyEmember1OS=HomosapiensGN=ABCE1PE=1SV=1;tr|D6RGF4|D6RGF4_HUMANATP-bindingcassettesub-familyEmember1(Fragment)OS=HomosapiensGN=ABCE1PE=1SV=1;tr|H0Y990|H0Y990_HUMANATP-bindingcassettesub-familyEmember1(Fragment)OS=HomosapiensGN=ABCE1PE=1SV=1	50.41343636	57.29689301	54.14828795	51.14202257
sp|P61313|RL15_HUMAN60SribosomalproteinL15OS=HomosapiensGN=RPL15PE=1SV=2;tr|E7EQV9|E7EQV9_HUMANRibosomalproteinL15(Fragment)OS=HomosapiensGN=RPL15PE=1SV=1;tr|E7ENU7|E7ENU7_HUMANRibosomalproteinL15(Fragment)OS=HomosapiensGN=RPL15PE=1SV=1;tr|E7EX53|E7EX53_HUMANRibosomalproteinL15(Fragment)OS=HomosapiensGN=RPL15PE=1SV=1;tr|E7ERA2|E7ERA2_HUMANRibosomalproteinL15OS=HomosapiensGN=RPL15PE=1SV=1	59.22939949	63.95378805	64.32910398	56.77989152
sp|P61981|1433G_HUMAN14-3-3proteingammaOS=HomosapiensGN=YWHAGPE=1SV=2	50.78976061	55.46439463	58.159263	60.40830971
sp|P62081|RS7_HUMAN40SribosomalproteinS7OS=HomosapiensGN=RPS7PE=1SV=1;tr|B5MCP9|B5MCP9_HUMAN40SribosomalproteinS7OS=HomosapiensGN=RPS7PE=1SV=1	59.81118813	64.32168834	68.68590776	72.43196378
sp|P62136|PP1A_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunitOS=HomosapiensGN=PPP1CAPE=1SV=1;tr|E9PMD7|E9PMD7_HUMANSerine/threonine-proteinphosphatase(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=1;tr|E7ETD8|E7ETD8_HUMANSerine/threonine-proteinphosphatase(Fragment)OS=HomosapiensGN=PPP1CBPE=1SV=1;tr|F5H1L6|F5H1L6_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=1;tr|F5H037|F5H037_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=8;tr|F8WE71|F8WE71_HUMANSerine/threonine-proteinphosphatasePP1-betacatalyticsubunitOS=HomosapiensGN=PPP1CBPE=1SV=1;tr|H0Y3Y6|H0Y3Y6_HUMANSerine/threonine-proteinphosphatasePP1-betacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CBPE=4SV=1	20.15317326	21.33472143	20.08685528	19.20628222
sp|P62191|PRS4_HUMAN26Sproteaseregulatorysubunit4OS=HomosapiensGN=PSMC1PE=1SV=1	46.17986968	46.19023156	48.70692539	40.75222943
sp|P62241|RS8_HUMAN40SribosomalproteinS8OS=HomosapiensGN=RPS8PE=1SV=2;tr|Q5JR95|Q5JR95_HUMAN40SribosomalproteinS8OS=HomosapiensGN=RPS8PE=1SV=1	63.28255943	67.81893225	74.94437183	77.93019621
sp|P62328|TYB4_HUMANThymosinbeta-4OS=HomosapiensGN=TMSB4XPE=1SV=2	51.13562074	56.63940505	46.07843124	53.60721754
sp|P62820|RAB1A_HUMANRas-relatedproteinRab-1AOS=HomosapiensGN=RAB1APE=1SV=3;tr|E7END7|E7END7_HUMANRas-relatedproteinRab-1AOS=HomosapiensGN=RAB1APE=1SV=1	46.12283271	50.09367754	48.09097627	50.40560711
sp|P62906|RL10A_HUMAN60SribosomalproteinL10aOS=HomosapiensGN=RPL10APE=1SV=2	60.86737068	68.086465	72.38429538	72.40223126
sp|P63244|RACK1_HUMANReceptorofactivatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=3;tr|J3KPE3|J3KPE3_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAC2|D6RAC2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHH4|D6RHH4_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6REE5|D6REE5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y8W2|H0Y8W2_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0YAF8|H0YAF8_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9Z1|D6R9Z1_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0YAM7|H0YAM7_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9L0|D6R9L0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFX4|D6RFX4_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RBD0|D6RBD0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAU2|D6RAU2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|E9PD14|E9PD14_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFZ9|D6RFZ9_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0Y8R5|H0Y8R5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RGK8|D6RGK8_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RF23|D6RF23_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R909|D6R909_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y9P0|H0Y9P0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHJ5|D6RHJ5_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RDI0|D6RDI0_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1	40.45140846	42.63753398	45.42552167	44.92346393
sp|P63261|ACTG_HUMANActin,cytoplasmic2OS=HomosapiensGN=ACTG1PE=1SV=1;tr|I3L3I0|I3L3I0_HUMANActin,cytoplasmic2(Fragment)OS=HomosapiensGN=ACTG1PE=1SV=1;tr|I3L1U9|I3L1U9_HUMANActin,cytoplasmic2(Fragment)OS=HomosapiensGN=ACTG1PE=1SV=1;tr|I3L4N8|I3L4N8_HUMANActin,cytoplasmic2(Fragment)OS=HomosapiensGN=ACTG1PE=1SV=8;tr|I3L3R2|I3L3R2_HUMANActin,cytoplasmic2(Fragment)OS=HomosapiensGN=ACTG1PE=1SV=1;tr|J3KT65|J3KT65_HUMANActin,cytoplasmic2OS=HomosapiensGN=ACTG1PE=1SV=1	57.70565276	67.79965335	116.8112901	49.24430106
sp|P63313|TYB10_HUMANThymosinbeta-10OS=HomosapiensGN=TMSB10PE=1SV=2;CON__P21752	24.18394701	24.83177707	27.95338882	23.34807424
sp|P67809|YBOX1_HUMANNuclease-sensitiveelement-bindingprotein1OS=HomosapiensGN=YBX1PE=1SV=3;tr|H0Y449|H0Y449_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;tr|C9J5V9|C9J5V9_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;sp|Q9Y2T7|YBOX2_HUMANY-box-bindingprotein2OS=HomosapiensGN=YBX2PE=1SV=2;sp|P16989|YBOX3_HUMANY-box-bindingprotein3OS=HomosapiensGN=YBX3PE=1SV=4;tr|A0A0D9SEI8|A0A0D9SEI8_HUMANY-box-bindingprotein3(Fragment)OS=HomosapiensGN=YBX3PE=1SV=1	22.08272435	23.63657354	24.40935242	22.72787173
sp|P68036|UB2L3_HUMANUbiquitin-conjugatingenzymeE2L3OS=HomosapiensGN=UBE2L3PE=1SV=1;tr|A0A1B0GUS4|A0A1B0GUS4_HUMANHCG1789360OS=HomosapiensGN=UBE2L5PPE=1SV=1	50.13467573	46.84305077	48.00419912	45.65937583
sp|P68133|ACTS_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=1;sp|P68032|ACTC_HUMANActin,alphacardiacmuscle1OS=HomosapiensGN=ACTC1PE=1SV=1;sp|P63267|ACTH_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;sp|P62736|ACTA_HUMANActin,aorticsmoothmuscleOS=HomosapiensGN=ACTA2PE=1SV=1;tr|A6NL76|A6NL76_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=3;tr|F8WB63|F8WB63_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|B8ZZJ2|B8ZZJ2_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|C9JFL5|C9JFL5_HUMANActin,gamma-entericsmoothmuscle(Fragment)OS=HomosapiensGN=ACTG2PE=1SV=8;tr|F6UVQ4|F6UVQ4_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1;tr|F6QUT6|F6QUT6_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1	52.85986504	52.75261714	51.11726338	51.40345592
sp|P68363|TBA1B_HUMANTubulinalpha-1BchainOS=HomosapiensGN=TUBA1BPE=1SV=1;tr|F8VVB9|F8VVB9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=3SV=8;tr|C9JDS9|C9JDS9_HUMANTubulinalpha-4Achain(Fragment)OS=HomosapiensGN=TUBA4APE=1SV=1;tr|F8VRZ4|F8VRZ4_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=3SV=1;tr|F8VS66|F8VS66_HUMANTubulinalpha-1CchainOS=HomosapiensGN=TUBA1CPE=4SV=1;tr|F8VWV9|F8VWV9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VX09|F8VX09_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|C9K0S6|C9K0S6_HUMANTubulinalpha-8chain(Fragment)OS=HomosapiensGN=TUBA8PE=1SV=1;tr|F8VRK0|F8VRK0_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VXZ7|F8VXZ7_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=4SV=1;tr|F8W0F6|F8W0F6_HUMANTubulinalpha-1AchainOS=HomosapiensGN=TUBA1APE=4SV=1;sp|Q9H853|TBA4B_HUMANPutativetubulin-likeproteinalpha-4BOS=HomosapiensGN=TUBA4BPE=5SV=2	59.54186338	64.49054968	59.26560367	61.29395897
sp|P78371|TCPB_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=4;tr|F5GWF6|F5GWF6_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=2;tr|F8VQ14|F8VQ14_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=1	61.91483856	63.63685974	66.38947185	69.21274209
sp|P78417|GSTO1_HUMANGlutathioneS-transferaseomega-1OS=HomosapiensGN=GSTO1PE=1SV=2;tr|Q5TA02|Q5TA02_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1;tr|Q5TA01|Q5TA01_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1	48.54429236	52.7370459	53.35493321	53.43322561
sp|P84077|ARF1_HUMANADP-ribosylationfactor1OS=HomosapiensGN=ARF1PE=1SV=2;sp|P61204|ARF3_HUMANADP-ribosylationfactor3OS=HomosapiensGN=ARF3PE=1SV=2;tr|F5H423|F5H423_HUMANUncharacterizedproteinOS=HomosapiensPE=3SV=1;tr|F5H0C7|F5H0C7_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=3SV=1;tr|H0YGG7|H0YGG7_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F5H1V1|F5H1V1_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F5H6T5|F5H6T5_HUMANADP-ribosylationfactor3(Fragment)OS=HomosapiensGN=ARF3PE=4SV=1;tr|F8WDB3|F8WDB3_HUMANADP-ribosylationfactor4OS=HomosapiensGN=ARF4PE=1SV=1	27.67441052	30.08552869	29.63868837	30.44666821
sp|P84095|RHOG_HUMANRho-relatedGTP-bindingproteinRhoGOS=HomosapiensGN=RHOGPE=1SV=1	38.63981333	42.97261853	48.714625	49.10624677
sp|Q00325|MPCP_HUMANPhosphatecarrierprotein,mitochondrialOS=HomosapiensGN=SLC25A3PE=1SV=2;tr|F8VZL5|F8VZL5_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1;tr|F8VWR4|F8VWR4_HUMANPhosphatecarrierprotein,mitochondrial(Fragment)OS=HomosapiensGN=SLC25A3PE=1SV=1	66.65011833	80.19833282	66.34358958	67.07162418
sp|Q00610|CLH1_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=5;tr|A0A087WVQ6|A0A087WVQ6_HUMANClathrinheavychainOS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KS13|J3KS13_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|K7EJJ5|K7EJJ5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KSQ2|J3KSQ2_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3KRF5|J3KRF5_HUMANClathrinheavychain1(Fragment)OS=HomosapiensGN=CLTCPE=1SV=1;tr|J3QL20|J3QL20_HUMANClathrinheavychain1OS=HomosapiensGN=CLTCPE=1SV=1;tr|F5H5N6|F5H5N6_HUMANClathrinheavychain2(Fragment)OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WV74|A0A087WV74_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1;tr|A0A087WXH4|A0A087WXH4_HUMANClathrinheavychain2OS=HomosapiensGN=CLTCL1PE=1SV=1	50.25325757	52.99921887	50.54843822	51.46578785
sp|Q01469|FABP5_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=3;tr|I6L8B7|I6L8B7_HUMANFattyacid-bindingprotein,epidermalOS=HomosapiensGN=FABP5PE=1SV=1;sp|A8MUU1|FB5L3_HUMANPutativefattyacid-bindingprotein5-likeprotein3OS=HomosapiensGN=FABP5P3PE=5SV=1	51.40633448	52.97788552	43.66864412	45.43955037
sp|Q04760|LGUL_HUMANLactoylglutathionelyaseOS=HomosapiensGN=GLO1PE=1SV=4	240.8376584	216.2540691	166.2568612	170.1094354
sp|Q04917|1433F_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=4;tr|A2IDB2|A2IDB2_HUMAN14-3-3proteineta(Fragment)OS=HomosapiensGN=YWHAHPE=1SV=1;tr|F8WEB6|F8WEB6_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1;tr|A2IDB1|A2IDB1_HUMAN14-3-3proteinetaOS=HomosapiensGN=YWHAHPE=1SV=1	42.49433989	47.3112006	40.14832746	43.18369755
sp|Q07955|SRSF1_HUMANSerine/arginine-richsplicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=2;tr|J3KTL2|J3KTL2_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3QQV5|J3QQV5_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSW7|J3KSW7_HUMANSerine/arginine-rich-splicingfactor1OS=HomosapiensGN=SRSF1PE=1SV=1;tr|J3KSR8|J3KSR8_HUMANSerine/arginine-rich-splicingfactor1(Fragment)OS=HomosapiensGN=SRSF1PE=1SV=1	48.48483371	56.83444379	49.47101035	52.92077794
sp|Q07960|RHG01_HUMANRhoGTPase-activatingprotein1OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|H0YE29|H0YE29_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1;tr|E9PNR6|E9PNR6_HUMANRhoGTPase-activatingprotein1(Fragment)OS=HomosapiensGN=ARHGAP1PE=1SV=1	50.21644729	57.40377996	48.37478457	48.94310902
sp|Q09028|RBBP4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=3;tr|H0YF10|H0YF10_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YCT5|H0YCT5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YDK2|H0YDK2_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|H0YEU5|H0YEU5_HUMANHistone-bindingproteinRBBP4(Fragment)OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP02|Q5JP02_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|E9PNS2|E9PNS2_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PIC4|E9PIC4_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|E9PNS6|E9PNS6_HUMANHistone-bindingproteinRBBP4OS=HomosapiensGN=RBBP4PE=1SV=1;tr|Q5JP01|Q5JP01_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|C9JAJ9|C9JAJ9_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1;tr|Q5JNZ6|Q5JNZ6_HUMANHistone-bindingproteinRBBP7(Fragment)OS=HomosapiensGN=RBBP7PE=1SV=1	24.62528598	25.70589423	25.47070216	24.37612805
sp|Q0VD83|APOBR_HUMANApolipoproteinBreceptorOS=HomosapiensGN=APOBRPE=1SV=2	31.39175057	33.30096158	31.61164231	32.17255062
