ID	dPPE38.1.halflife	dPPE38.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|P49721|PSB2_HUMANProteasomesubunitbetatype-2OS=HomosapiensGN=PSMB2PE=1SV=1;tr|A0A087WVV1|A0A087WVV1_HUMANProteasomesubunitbetatype-2OS=HomosapiensGN=PSMB2PE=1SV=1	56.63461183	60.54566348	57.65537042	57.40823114
sp|P50395|GDIB_HUMANRabGDPdissociationinhibitorbetaOS=HomosapiensGN=GDI2PE=1SV=2;tr|Q5SX87|Q5SX87_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX91|Q5SX91_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|V9GYF8|V9GYF8_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX90|Q5SX90_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX86|Q5SX86_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|V9GYJ7|V9GYJ7_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=8	63.37507347	62.78648331	62.09608425	63.00545336
sp|P50416|CPT1A_HUMANCarnitineO-palmitoyltransferase1,liverisoformOS=HomosapiensGN=CPT1APE=1SV=2;tr|H3BMD2|H3BMD2_HUMANCarnitineO-palmitoyltransferase1,liverisoformOS=HomosapiensGN=CPT1APE=1SV=1;tr|H3BUJ0|H3BUJ0_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=1;tr|H3BP22|H3BP22_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=8;tr|H3BUV7|H3BUV7_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=1	38.22434714	41.14979752	32.963295	46.43644868
sp|P50454|SERPH_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=2;tr|E9PR70|E9PR70_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PPV6|E9PPV6_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PKH2|E9PKH2_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PNX1|E9PNX1_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PK86|E9PK86_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PMI5|E9PMI5_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PJH8|E9PJH8_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PIG2|E9PIG2_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=2;tr|E9PRS3|E9PRS3_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=8;tr|E9PQ34|E9PQ34_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PLA6|E9PLA6_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=8;tr|H0YEP8|H0YEP8_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1	34.35288547	32.76871134	32.71249804	35.74446191
sp|P50990|TCPQ_HUMANT-complexprotein1subunitthetaOS=HomosapiensGN=CCT8PE=1SV=4;tr|H7C4C8|H7C4C8_HUMANT-complexprotein1subunittheta(Fragment)OS=HomosapiensGN=CCT8PE=1SV=1;tr|H7C2U0|H7C2U0_HUMANT-complexprotein1subunittheta(Fragment)OS=HomosapiensGN=CCT8PE=1SV=1	56.85944208	56.301093	56.36976942	57.99634384
sp|P51571|SSRD_HUMANTranslocon-associatedproteinsubunitdeltaOS=HomosapiensGN=SSR4PE=1SV=1;tr|A6NLM8|A6NLM8_HUMANTranslocon-associatedproteinsubunitdeltaOS=HomosapiensGN=SSR4PE=1SV=1	19.24879769	18.67101122	17.85847866	20.59214555
sp|P53396|ACLY_HUMANATP-citratesynthaseOS=HomosapiensGN=ACLYPE=1SV=3;tr|K7ESG8|K7ESG8_HUMANATP-citratesynthase(Fragment)OS=HomosapiensGN=ACLYPE=1SV=1;tr|K7EIE7|K7EIE7_HUMANATP-citratesynthase(Fragment)OS=HomosapiensGN=ACLYPE=1SV=1	64.35049585	61.33311147	60.04373461	60.03185787
sp|P56537|IF6_HUMANEukaryotictranslationinitiationfactor6OS=HomosapiensGN=EIF6PE=1SV=1;tr|B7ZBH1|B7ZBH1_HUMANEukaryotictranslationinitiationfactor6(Fragment)OS=HomosapiensGN=EIF6PE=1SV=1;tr|A0A0U1RQV5|A0A0U1RQV5_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=1SV=1;tr|F8WD20|F8WD20_HUMANEukaryotictranslationinitiationfactor6OS=HomosapiensGN=EIF6PE=1SV=1;tr|A0A0B4J1Y7|A0A0B4J1Y7_HUMANEukaryotictranslationinitiationfactor6OS=HomosapiensGN=EIF6PE=1SV=1;tr|F8WDS6|F8WDS6_HUMANEukaryotictranslationinitiationfactor6OS=HomosapiensGN=EIF6PE=1SV=1	46.53023012	43.65515619	39.90398103	43.04420536
sp|P57737|CORO7_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=1SV=2;tr|A0A0A6YYL4|A0A0A6YYL4_HUMANCoroninOS=HomosapiensGN=CORO7-PAM16PE=3SV=1;tr|I3L167|I3L167_HUMANCoroninOS=HomosapiensGN=CORO7-PAM16PE=3SV=1;tr|E7EP81|E7EP81_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L359|I3L359_HUMANCoronin-7OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L351|I3L351_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3L2Y6|I3L2Y6_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=8;tr|I3L1M1|I3L1M1_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L442|I3L442_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=1;tr|I3NI06|I3NI06_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L212|I3L212_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=8;tr|I3L426|I3L426_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L1G9|I3L1G9_HUMANCoroninOS=HomosapiensGN=CORO7PE=3SV=1;tr|I3L0X8|I3L0X8_HUMANCoronin-7(Fragment)OS=HomosapiensGN=CORO7PE=4SV=8	44.52343021	40.19164202	40.805655	43.41469723
sp|P60709|ACTB_HUMANActin,cytoplasmic1OS=HomosapiensGN=ACTBPE=1SV=1;tr|E7EVS6|E7EVS6_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=8;tr|G5E9R0|G5E9R0_HUMANActin,cytoplasmic1OS=HomosapiensGN=ACTBPE=1SV=1;tr|C9JTX5|C9JTX5_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=1;tr|C9JUM1|C9JUM1_HUMANActin,cytoplasmic1(Fragment)OS=HomosapiensGN=ACTBPE=1SV=1;sp|Q9BYX7|ACTBM_HUMANPutativebeta-actin-likeprotein3OS=HomosapiensGN=POTEKPPE=5SV=1;tr|F8WCH0|F8WCH0_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1	50.89581948	51.30203365	49.36987922	51.61195405
sp|P60842|IF4A1_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KT12|J3KT12_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QS69|J3QS69_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KTB5|J3KTB5_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QL43|J3QL43_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KSZ0|J3KSZ0_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QR64|J3QR64_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KTN0|J3KTN0_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QLN6|J3QLN6_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QKZ9|J3QKZ9_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=8;tr|J3KS25|J3KS25_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=8;tr|J3QL52|J3QL52_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KT04|J3KT04_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3KS93|J3KS93_HUMANEukaryoticinitiationfactor4A-I(Fragment)OS=HomosapiensGN=EIF4A1PE=1SV=1;tr|J3QQP0|J3QQP0_HUMANEukaryoticinitiationfactor4A-IOS=HomosapiensGN=EIF4A1PE=1SV=1;tr|E7EMV8|E7EMV8_HUMANEukaryoticinitiationfactor4A-II(Fragment)OS=HomosapiensGN=EIF4A2PE=1SV=1;tr|E9PBH4|E9PBH4_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1;tr|F8WE11|F8WE11_HUMANEukaryoticinitiationfactor4A-IIOS=HomosapiensGN=EIF4A2PE=1SV=1	42.15847969	42.34963624	42.60060194	44.48701922
sp|P60900|PSA6_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V5Z7|G3V5Z7_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V295|G3V295_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V3I1|G3V3I1_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V3U4|G3V3U4_HUMANProteasomesubunitalphatypeOS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V4S5|G3V4S5_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|G3V2S7|G3V2S7_HUMANProteasomesubunitalphatype-6OS=HomosapiensGN=PSMA6PE=1SV=1;tr|H0YJC4|H0YJC4_HUMANProteasomesubunitalphatype-6(Fragment)OS=HomosapiensGN=PSMA6PE=1SV=1	58.94522656	62.06571836	55.84032171	55.19561179
sp|P61006|RAB8A_HUMANRas-relatedproteinRab-8AOS=HomosapiensGN=RAB8APE=1SV=1;tr|H0YMN7|H0YMN7_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=1SV=1;tr|H0YLJ8|H0YLJ8_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=4SV=1;tr|H0YL94|H0YL94_HUMANRas-relatedproteinRab-8BOS=HomosapiensGN=RAB8BPE=4SV=1;tr|M0R257|M0R257_HUMANRas-relatedproteinRab-3A(Fragment)OS=HomosapiensGN=RAB3APE=1SV=1;sp|P20337|RAB3B_HUMANRas-relatedproteinRab-3BOS=HomosapiensGN=RAB3BPE=1SV=2;sp|P20336|RAB3A_HUMANRas-relatedproteinRab-3AOS=HomosapiensGN=RAB3APE=1SV=1;sp|Q96E17|RAB3C_HUMANRas-relatedproteinRab-3COS=HomosapiensGN=RAB3CPE=2SV=1	37.4679906	41.2994536	38.46431749	34.84030642
sp|P61019|RAB2A_HUMANRas-relatedproteinRab-2AOS=HomosapiensGN=RAB2APE=1SV=1;tr|E9PKL7|E9PKL7_HUMANRas-relatedproteinRab-2AOS=HomosapiensGN=RAB2APE=1SV=1;tr|H7C125|H7C125_HUMANRas-relatedproteinRab-2A(Fragment)OS=HomosapiensGN=RAB2APE=1SV=1;tr|E9PE37|E9PE37_HUMANRas-relatedproteinRab-2BOS=HomosapiensGN=RAB2BPE=1SV=1;tr|H0YD31|H0YD31_HUMANRas-relatedproteinRab-2A(Fragment)OS=HomosapiensGN=RAB2APE=1SV=1;tr|H0YDL5|H0YDL5_HUMANRas-relatedproteinRab-2A(Fragment)OS=HomosapiensGN=RAB2APE=4SV=1	41.88078925	40.71522896	37.08758019	40.51922657
sp|P61088|UBE2N_HUMANUbiquitin-conjugatingenzymeE2NOS=HomosapiensGN=UBE2NPE=1SV=1;tr|F8VSD4|F8VSD4_HUMANUbiquitin-conjugatingenzymeE2NOS=HomosapiensGN=UBE2NPE=1SV=1;tr|F8VV71|F8VV71_HUMANUbiquitin-conjugatingenzymeE2NOS=HomosapiensGN=UBE2NPE=1SV=1;sp|Q5JXB2|UE2NL_HUMANPutativeubiquitin-conjugatingenzymeE2N-likeOS=HomosapiensGN=UBE2NLPE=1SV=1;tr|F8VZ29|F8VZ29_HUMANUbiquitin-conjugatingenzymeE2NOS=HomosapiensGN=UBE2NPE=1SV=1;tr|F8VQQ8|F8VQQ8_HUMANUbiquitin-conjugatingenzymeE2NOS=HomosapiensGN=UBE2NPE=1SV=1	66.93719567	73.35935095	54.5186988	65.46646335
sp|P61158|ARP3_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=3;tr|B4DXW1|B4DXW1_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1;tr|F8WDR7|F8WDR7_HUMANActin-relatedprotein3(Fragment)OS=HomosapiensGN=ACTR3PE=1SV=2;sp|Q9P1U1|ARP3B_HUMANActin-relatedprotein3BOS=HomosapiensGN=ACTR3BPE=2SV=1;tr|A0A0A0MTI9|A0A0A0MTI9_HUMANActin-relatedprotein3COS=HomosapiensGN=ACTR3CPE=3SV=1;tr|H7C4J1|H7C4J1_HUMANActin-relatedprotein3C(Fragment)OS=HomosapiensGN=ACTR3CPE=3SV=1;sp|Q9C0K3|ARP3C_HUMANActin-relatedprotein3COS=HomosapiensGN=ACTR3CPE=2SV=1;tr|F8WEW2|F8WEW2_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1;tr|F8WE84|F8WE84_HUMANActin-relatedprotein3OS=HomosapiensGN=ACTR3PE=1SV=1	53.4614893	51.41075063	50.52050877	49.42682352
sp|P61163|ACTZ_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1;tr|R4GMT0|R4GMT0_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1;tr|A0A1B0GVS3|A0A1B0GVS3_HUMANAlpha-centractinOS=HomosapiensGN=ACTR1APE=1SV=1	39.45191285	45.04460114	46.89273042	33.16174176
sp|P61221|ABCE1_HUMANATP-bindingcassettesub-familyEmember1OS=HomosapiensGN=ABCE1PE=1SV=1;tr|D6R9I9|D6R9I9_HUMANATP-bindingcassettesub-familyEmember1OS=HomosapiensGN=ABCE1PE=1SV=1;tr|D6RGF4|D6RGF4_HUMANATP-bindingcassettesub-familyEmember1(Fragment)OS=HomosapiensGN=ABCE1PE=1SV=1;tr|H0Y990|H0Y990_HUMANATP-bindingcassettesub-familyEmember1(Fragment)OS=HomosapiensGN=ABCE1PE=1SV=1	53.65759231	58.34092767	54.14828795	51.14202257
sp|P61619|S61A1_HUMANProteintransportproteinSec61subunitalphaisoform1OS=HomosapiensGN=SEC61A1PE=1SV=2;tr|B4DR61|B4DR61_HUMANProteintransportproteinSec61subunitalphaisoform1OS=HomosapiensGN=SEC61A1PE=1SV=1;tr|F8W776|F8W776_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=1SV=1;tr|Q8TC24|Q8TC24_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=1SV=1;sp|Q9H9S3|S61A2_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=2SV=3;tr|H7C1Q9|H7C1Q9_HUMANProteintransportproteinSec61subunitalphaisoform2(Fragment)OS=HomosapiensGN=SEC61A2PE=3SV=1;tr|C9JXC6|C9JXC6_HUMANProteintransportproteinSec61subunitalphaisoform1(Fragment)OS=HomosapiensGN=SEC61A1PE=1SV=1;tr|H7C069|H7C069_HUMANProteintransportproteinSec61subunitalphaisoform2(Fragment)OS=HomosapiensGN=SEC61A2PE=1SV=1;tr|A6NK38|A6NK38_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=1SV=1;tr|F2Z2C7|F2Z2C7_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=1SV=1;tr|A6NIF9|A6NIF9_HUMANProteintransportproteinSec61subunitalphaisoform2OS=HomosapiensGN=SEC61A2PE=1SV=1;tr|C9JJV4|C9JJV4_HUMANProteintransportproteinSec61subunitalphaisoform2(Fragment)OS=HomosapiensGN=SEC61A2PE=1SV=1	23.75973822	39.77824042	29.33580276	36.10808096
sp|P62081|RS7_HUMAN40SribosomalproteinS7OS=HomosapiensGN=RPS7PE=1SV=1;tr|B5MCP9|B5MCP9_HUMAN40SribosomalproteinS7OS=HomosapiensGN=RPS7PE=1SV=1	77.10707016	72.52753606	68.68590776	72.43196378
sp|P62136|PP1A_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunitOS=HomosapiensGN=PPP1CAPE=1SV=1;tr|E9PMD7|E9PMD7_HUMANSerine/threonine-proteinphosphatase(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=1;tr|E7ETD8|E7ETD8_HUMANSerine/threonine-proteinphosphatase(Fragment)OS=HomosapiensGN=PPP1CBPE=1SV=1;tr|F5H1L6|F5H1L6_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=1;tr|F5H037|F5H037_HUMANSerine/threonine-proteinphosphatasePP1-alphacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CAPE=1SV=8;tr|F8WE71|F8WE71_HUMANSerine/threonine-proteinphosphatasePP1-betacatalyticsubunitOS=HomosapiensGN=PPP1CBPE=1SV=1;tr|H0Y3Y6|H0Y3Y6_HUMANSerine/threonine-proteinphosphatasePP1-betacatalyticsubunit(Fragment)OS=HomosapiensGN=PPP1CBPE=4SV=1	20.06147375	20.27177131	20.08685528	19.20628222
sp|P62191|PRS4_HUMAN26Sproteaseregulatorysubunit4OS=HomosapiensGN=PSMC1PE=1SV=1	34.76123088	47.8808788	48.70692539	40.75222943
sp|P62328|TYB4_HUMANThymosinbeta-4OS=HomosapiensGN=TMSB4XPE=1SV=2	54.1323593	50.66036115	46.07843124	53.60721754
sp|P62820|RAB1A_HUMANRas-relatedproteinRab-1AOS=HomosapiensGN=RAB1APE=1SV=3;tr|E7END7|E7END7_HUMANRas-relatedproteinRab-1AOS=HomosapiensGN=RAB1APE=1SV=1	48.51295984	46.48094181	48.09097627	50.40560711
sp|P62906|RL10A_HUMAN60SribosomalproteinL10aOS=HomosapiensGN=RPL10APE=1SV=2	76.1747187	79.18416043	72.38429538	72.40223126
sp|P63244|RACK1_HUMANReceptorofactivatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=3;tr|J3KPE3|J3KPE3_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAC2|D6RAC2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHH4|D6RHH4_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6REE5|D6REE5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y8W2|H0Y8W2_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0YAF8|H0YAF8_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9Z1|D6R9Z1_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0YAM7|H0YAM7_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R9L0|D6R9L0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFX4|D6RFX4_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RBD0|D6RBD0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RAU2|D6RAU2_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|E9PD14|E9PD14_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RFZ9|D6RFZ9_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=8;tr|H0Y8R5|H0Y8R5_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RGK8|D6RGK8_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RF23|D6RF23_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6R909|D6R909_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|H0Y9P0|H0Y9P0_HUMANReceptorof-activatedproteinCkinase1(Fragment)OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RHJ5|D6RHJ5_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1;tr|D6RDI0|D6RDI0_HUMANReceptorof-activatedproteinCkinase1OS=HomosapiensGN=RACK1PE=1SV=1	47.75549266	45.09057214	45.42552167	44.92346393
sp|P63313|TYB10_HUMANThymosinbeta-10OS=HomosapiensGN=TMSB10PE=1SV=2;CON__P21752	27.17958409	24.70374716	27.95338882	23.34807424
sp|P67809|YBOX1_HUMANNuclease-sensitiveelement-bindingprotein1OS=HomosapiensGN=YBX1PE=1SV=3;tr|H0Y449|H0Y449_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;tr|C9J5V9|C9J5V9_HUMANNuclease-sensitiveelement-bindingprotein1(Fragment)OS=HomosapiensGN=YBX1PE=1SV=1;sp|Q9Y2T7|YBOX2_HUMANY-box-bindingprotein2OS=HomosapiensGN=YBX2PE=1SV=2;sp|P16989|YBOX3_HUMANY-box-bindingprotein3OS=HomosapiensGN=YBX3PE=1SV=4;tr|A0A0D9SEI8|A0A0D9SEI8_HUMANY-box-bindingprotein3(Fragment)OS=HomosapiensGN=YBX3PE=1SV=1	28.96193587	29.31290399	24.40935242	22.72787173
sp|P68133|ACTS_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=1;sp|P68032|ACTC_HUMANActin,alphacardiacmuscle1OS=HomosapiensGN=ACTC1PE=1SV=1;sp|P63267|ACTH_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;sp|P62736|ACTA_HUMANActin,aorticsmoothmuscleOS=HomosapiensGN=ACTA2PE=1SV=1;tr|A6NL76|A6NL76_HUMANActin,alphaskeletalmuscleOS=HomosapiensGN=ACTA1PE=1SV=3;tr|F8WB63|F8WB63_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|B8ZZJ2|B8ZZJ2_HUMANActin,gamma-entericsmoothmuscleOS=HomosapiensGN=ACTG2PE=1SV=1;tr|C9JFL5|C9JFL5_HUMANActin,gamma-entericsmoothmuscle(Fragment)OS=HomosapiensGN=ACTG2PE=1SV=8;tr|F6UVQ4|F6UVQ4_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1;tr|F6QUT6|F6QUT6_HUMANActin,aorticsmoothmuscle(Fragment)OS=HomosapiensGN=ACTA2PE=1SV=1	52.04797448	52.00866022	51.11726338	51.40345592
sp|P68363|TBA1B_HUMANTubulinalpha-1BchainOS=HomosapiensGN=TUBA1BPE=1SV=1;tr|F8VVB9|F8VVB9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=3SV=8;tr|C9JDS9|C9JDS9_HUMANTubulinalpha-4Achain(Fragment)OS=HomosapiensGN=TUBA4APE=1SV=1;tr|F8VRZ4|F8VRZ4_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=3SV=1;tr|F8VS66|F8VS66_HUMANTubulinalpha-1CchainOS=HomosapiensGN=TUBA1CPE=4SV=1;tr|F8VWV9|F8VWV9_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VX09|F8VX09_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|C9K0S6|C9K0S6_HUMANTubulinalpha-8chain(Fragment)OS=HomosapiensGN=TUBA8PE=1SV=1;tr|F8VRK0|F8VRK0_HUMANTubulinalpha-1Bchain(Fragment)OS=HomosapiensGN=TUBA1BPE=4SV=1;tr|F8VXZ7|F8VXZ7_HUMANTubulinalpha-1Achain(Fragment)OS=HomosapiensGN=TUBA1APE=4SV=1;tr|F8W0F6|F8W0F6_HUMANTubulinalpha-1AchainOS=HomosapiensGN=TUBA1APE=4SV=1;sp|Q9H853|TBA4B_HUMANPutativetubulin-likeproteinalpha-4BOS=HomosapiensGN=TUBA4BPE=5SV=2	62.68976175	61.89326417	59.26560367	61.29395897
sp|P78371|TCPB_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=4;tr|F5GWF6|F5GWF6_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=2;tr|F8VQ14|F8VQ14_HUMANT-complexprotein1subunitbetaOS=HomosapiensGN=CCT2PE=1SV=1	71.26350909	72.1434953	66.38947185	69.21274209
sp|P78417|GSTO1_HUMANGlutathioneS-transferaseomega-1OS=HomosapiensGN=GSTO1PE=1SV=2;tr|Q5TA02|Q5TA02_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1;tr|Q5TA01|Q5TA01_HUMANGlutathioneS-transferaseomega-1(Fragment)OS=HomosapiensGN=GSTO1PE=1SV=1	53.84472849	53.55387002	53.35493321	53.43322561
